Date,Ticker,Open,Close,Adj Close,High,Low,Volume,Daily_Return,Log_Return,Rolling_Volatility_20d,Market_Cap,P/E_Ratio,Beta,Sector,Industry,Market_Phase,Post_ChatGPT
"Jun 21, 2022",SOXX,120.50333404541016,121.10333251953125,121.10333251953125,122.92333221435547,120.41666412353516,2830200.0,2.618345042915027,0.025846532353344814,2.98083891580299,6568613154.0305605,21.970096766044485,1.5,ETF,Semiconductor ETF,1,0
2022-06-21 00:00:00,SPY,371.8900146484375,375.07000732421875,375.07000732421875,376.5299987792969,371.80999755859375,76811900.0,2.5173624723693555,0.02486198821984487,1.9427823153939396,314056656995.4092,21.958689148267453,1.0,ETF,Broad Market,1,0
2022-06-22 00:00:00,AMD,84.4000015258789,83.75,83.75,86.37999725341797,83.30000305175781,86634700.0,-0.04773948572655007,-0.0004775088464703896,4.0565316792010595,139360351667.1374,55.72876393124066,1.8,Semiconductors,Semiconductor Design,1,0
2022-06-22 00:00:00,AVGO,49.63100051879883,49.61000061035156,49.61000061035156,50.37699890136719,49.41999816894531,24721000.0,-1.5225168385225252,-0.015342261287810282,2.5945269958741024,448742688861.2129,29.677761637633658,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-06-22 00:00:00,INTC,37.33000183105469,37.380001068115234,37.380001068115234,37.77000045776367,37.220001220703125,32571000.0,-0.9276397518353852,-0.009319691241673417,2.300557200006579,105374934348.63599,25.5175899674525,1.2,Semiconductors,CPU Manufacturing,1,0
2022-06-22 00:00:00,MSFT,251.88999938964844,253.1300048828125,253.1300048828125,257.1700134277344,250.3699951171875,,-0.24040379803964562,-0.002406932319366426,2.093036620615264,2268528796559.933,27.850366906167064,0.9,Technology,Software & Cloud,1,0
2022-06-22 00:00:00,MU,55.959999084472656,56.34000015258789,56.34000015258789,57.13999938964844,55.599998474121094,13513800.0,-0.8098575539636998,-0.00813154713850619,3.508395349800541,82377023721.79951,19.1245773167913,1.7,Semiconductors,Memory Chips,1,0
2022-06-22 00:00:00,NVDA,16.22599983215332,16.360000610351562,16.360000610351562,16.66200065612793,16.18000030517578,437135000.0,-1.2435070299371742,-0.012513032772828609,4.339542171793925,1357856682454.5393,113.48152580605934,1.6,Semiconductors,GPU Manufacturing,1,0
2022-06-22 00:00:00,QCOM,121.80000305175781,122.16000366210938,122.16000366210938,123.66000366210938,120.36000061035156,9081000.0,-1.7927451872989053,-0.018090095426764635,3.014680921474418,118086031181.81499,21.35909112512514,1.3,Semiconductors,Wireless Technology,1,0
2022-06-22 00:00:00,QQQ,278.5199890136719,280.6700134277344,280.6700134277344,285.17999267578125,277.9100036621094,67472900.0,-0.14585639821989016,-0.0014596287220974354,2.417062862341505,139748067389.69415,28.133898285588295,1.1,ETF,Technology ETF,1,0
2022-06-22 00:00:00,SMCI,4.38700008392334,4.3379998207092285,4.3379998207092285,4.508999824523926,4.304999828338623,3889000.0,-3.664223180555881,-0.037330421957728316,3.9775604573634387,57053923888.13162,58.85446045184273,2.0,Technology,Server Solutions,1,0
2022-06-22 00:00:00,SOXX,119.01667022705078,119.83999633789062,119.83999633789062,121.55332946777344,118.83999633789062,4106700.0,-1.0431886186425765,-0.010486679710794837,2.9774585878021673,6500090129.205054,23.347725084785296,1.5,ETF,Semiconductor ETF,1,0
2022-06-22 00:00:00,SPY,370.6199951171875,374.3900146484375,374.3900146484375,378.7200012207031,370.17999267578125,90059400.0,-0.18129753446093355,-0.0018146207734581258,1.8824453433818877,313487280019.46606,21.1668389035678,1.0,ETF,Broad Market,1,0
2022-06-23 00:00:00,AMD,84.31999969482422,82.43000030517578,82.43000030517578,84.41000366210938,80.2300033569336,100614600.0,-1.57611903859608,-0.015886718677797975,3.978277964698421,137163866632.25719,65.97361213384875,1.8,Semiconductors,Semiconductor Design,1,0
2022-06-23 00:00:00,AVGO,50.17499923706055,49.65800094604492,49.65800094604492,50.17499923706055,49.10100173950195,16707000.0,0.09675536202944368,0.0009670858419997699,2.595495243233968,449176871474.40125,32.60727944673971,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-06-23 00:00:00,INTC,37.61000061035156,37.40999984741211,37.40999984741211,37.619998931884766,36.90999984741211,30163000.0,0.08025355387821786,0.0008022136793275966,2.3041439844533675,105459501478.34761,21.405413605891546,1.2,Semiconductors,CPU Manufacturing,1,0
2022-06-23 00:00:00,MSFT,255.57000732421875,258.8599853515625,258.8599853515625,259.3699951171875,253.6300048828125,25861400.0,2.2636512298898515,0.022384108384152664,2.158408845477961,2319880376563.6675,35.47762996070506,0.9,Technology,Software & Cloud,1,0
2022-06-23 00:00:00,MU,56.61000061035156,56.220001220703125,56.220001220703125,56.83000183105469,54.959999084472656,13366600.0,-0.21299064884587882,-0.0021321779652120876,3.4252304495569352,82201568364.47452,17.13268869505329,1.7,Semiconductors,Memory Chips,1,0
2022-06-23 00:00:00,NVDA,16.518999099731445,16.225000381469727,16.225000381469727,16.584999084472656,15.852999687194824,463680000.0,-0.8251847423307312,-0.008286082380768363,4.223809558168199,1346651856288.2063,84.84540660941063,1.6,SEMICONDUCTORS,GPU Manufacturing,1,0
2022-06-23 00:00:00,QCOM,122.75,120.08999633789062,120.08999633789062,122.93000030517578,118.2300033569336,,-1.6945049624788155,-0.017090259710466717,2.9808510103339336,116085057523.44485,24.97876714823249,1.3,Semiconductors,Wireless Technology,1,0
2022-06-23 00:00:00,QQQ,283.2099914550781,284.8500061035156,284.8500061035156,285.7200012207031,280.30999755859375,57457800.0,1.4892907955261547,0.014783097523558768,2.4001636170259912,141829322494.25455,21.41413812512389,1.1,ETF,Technology ETF,1,0
2022-06-23 00:00:00,SMCI,4.343999862670898,4.164999961853027,4.164999961853027,4.36299991607666,4.139999866485596,4757000.0,-3.9880098203396663,-0.04069710461452893,3.9853510855881478,54778607800.58382,30.514471234710687,2.0,Technology,Server Solutions,1,0
2022-06-23 00:00:00,SOXX,120.55000305175781,119.02666473388672,119.02666473388672,120.65333557128906,117.15333557128906,2178900.0,-0.6786812657359476,-0.006809947805744349,2.9422094110410786,6455975235.2421875,20.655745478365816,1.5,ETF,Semiconductor ETF,1,0
2022-06-23 00:00:00,SPY,376.6400146484375,378.05999755859375,378.05999755859375,378.8299865722656,372.8900146484375,79292100.0,0.98025662185528,0.009754832753127888,1.8989323742490831,316560259840.5309,20.755295352102358,1.0,etf,Broad Market,1,0
2022-06-24 00:00:00,AMD,83.55999755859375,87.08000183105469,87.08000183105469,87.52999877929688,83.08000183105469,88553900.0,5.641151896959218,0.05487780536623891,4.183120176009123,144901488696.72537,79.4407853396672,1.8,Semiconductors,Semiconductor Design,1,0
2022-06-24 00:00:00,AVGO,50.5,50.909000396728516,50.909000396728516,51.18000030517578,50.14500045776367,21201000.0,2.5192303895657187,0.024880208549887834,2.643733206870152,460492671723.48486,39.504630711271375,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-06-24 00:00:00,INTC,37.849998474121094,38.61000061035156,38.61000061035156,38.63999938964844,37.7400016784668,38159900.0,3.2077005288265514,0.03157328180301083,2.420744199218528,108842326464.96642,19.46285886045409,1.2,Semiconductors,CPU Manufacturing,1,0
2022-06-24 00:00:00,MSFT,261.80999755859375,267.70001220703125,267.70001220703125,267.9800109863281,261.7200012207031,33923200.0,3.4149839124277825,0.03357967769994585,2.2783988213420976,2399103918210.8857,33.956815836887266,0.9,Technology,Software & Cloud,1,0
2022-06-24 00:00:00,MU,57.150001525878906,58.439998626708984,58.439998626708984,59.0,57.130001068115234,15647600.0,3.9487679790165764,0.03872797619198183,3.539519739336373,85447517574.30031,12.35655860630509,1.7,Semiconductors,Memory Chips,1,0
2022-06-24 00:00:00,NVDA,16.5,17.125999450683594,17.125999450683594,17.139999389648438,16.309999465942383,472153000.0,5.553152838399211,0.05404445842761781,4.254200909569672,1421433492069.0305,92.3391531848961,1.6,Semiconductors,GPU Manufacturing,1,0
2022-06-24 00:00:00,QCOM,122.37999725341797,125.0999984741211,125.0999984741211,125.37000274658203,121.76000213623047,8128000.0,4.171873002755455,0.04087197409770761,3.1020221754127033,120927978698.4986,18.16627846092797,1.3,Semiconductors,Wireless Technology,1,0
2022-06-24 00:00:00,QQQ,287.739990234375,294.6099853515625,294.6099853515625,295.0400085449219,287.5,58422300.0,3.426357394740598,0.033689650708749616,2.5035574525310946,146688901973.44693,26.744534739542377,1.1,ETF,Technology ETF,1,0
2022-06-24 00:00:00,SMCI,4.234000205993652,4.269999980926514,4.269999980926514,4.322000026702881,4.131999969482422,16980000.0,2.521008884397946,0.02489755631380549,3.974204034070842,56159581369.986046,29.05115821527047,2.0,Technology,Server Solutions,1,0
2022-06-24 00:00:00,SOXX,120.88999938964844,124.30000305175781,124.30000305175781,124.30000305175781,120.62666320800781,3783600.0,4.430384006525712,0.04335048166337434,3.099611742513364,6741999729.529617,24.91560167754129,1.5,ETF,Semiconductor ETF,1,0
2022-06-24 00:00:00,SPY,381.3999938964844,390.0799865722656,390.0799865722656,390.0899963378906,381.3699951171875,98050300.0,3.179386629448655,0.03129890514558157,2.0318379186638107,326624934416.0486,,1.0,ETF,Broad Market,1,0
2022-06-27 00:00:00,AMD,87.36000061035156,86.16000366210938,86.16000366210938,88.22000122070312,85.25,74663500.0,-1.0564976453838582,-0.010621182041893737,3.8652869295293537,143370607880.5183,39.315144104873006,1.8,Semiconductors,Semiconductor Design,1,0
2022-06-27 00:00:00,AVGO,51.380001068115234,50.57099914550781,50.57099914550781,51.40399932861328,50.28200149536133,13207000.0,-0.6639322096028133,-0.0066614604384407135,2.4917730949264385,457435312553.0521,,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-06-27 00:00:00,INTC,38.869998931884766,38.630001068115234,38.630001068115234,39.060001373291016,38.470001220703125,29585300.0,0.05180123659027647,0.0005178782438130857,2.2852014271211956,108898708136.00888,,1.2,Semiconductors,CPU Manufacturing,1,0
2022-06-27 00:00:00,MSFT,268.2099914550781,264.8900146484375,264.8900146484375,268.29998779296875,263.2799987792969,24615100.0,-1.0496815205299992,-0.01055229535480239,2.275439584049558,2373920967723.1147,34.60532024897563,0.9,Technology,Software & Cloud,1,0
2022-06-27 00:00:00,MU,59.58000183105469,58.779998779296875,58.779998779296875,60.04999923706055,58.369998931884766,16159900.0,0.581793567039024,0.005801076840113415,3.3786714063770846,85944645734.74213,15.498851482993068,1.7,Semiconductors,Memory Chips,1,0
2022-06-27 00:00:00,NVDA,17.312000274658203,16.868999481201172,16.868999481201172,17.329999923706055,16.625999450683594,,-1.5006421681986182,-0.015120157305397681,4.097544774948206,1400102861694.1443,94.18249200426574,1.6,Semiconductors,GPU Manufacturing,1,0
2022-06-27 00:00:00,QCOM,126.19999694824219,127.18000030517578,127.18000030517578,130.0399932861328,125.44000244140625,9947300.0,1.662671348061573,0.016490002963227644,3.0568885555544587,122938613552.10854,19.7383798097612,1.3,Semiconductors,Wireless Technology,1,0
2022-06-27 00:00:00,QQQ,296.0,292.45001220703125,292.45001220703125,296.5799865722656,291.2900085449219,54151500.0,-0.7331635898062738,-0.0073586444326665485,2.4273213358470898,145613432353.891,20.995129895847676,1.1,ETF,Technology ETF,1,0
2022-06-27 00:00:00,SMCI,4.323999881744385,4.328000068664551,4.328000068664551,4.443999767303467,4.247000217437744,3577000.0,1.3583158781525828,0.013491734635697672,3.9824319707019225,56922405880.838585,29.80368637921039,2.0,Technology,Server Solutions,1,0
2022-06-27 00:00:00,SOXX,125.42333221435547,123.95999908447266,123.95999908447266,125.73332977294922,123.00666809082031,2497500.0,-0.273534962942501,-0.002739097534336333,2.941184555419301,6723558003.067865,21.35300281029545,1.5,ETF,Semiconductor ETF,1,0
2022-06-27 00:00:00,SPY,391.04998779296875,388.5899963378906,388.5899963378906,391.3599853515625,387.44000244140625,66009600.0,-0.3819704382857281,-0.0038270180837005926,1.9730055778928028,325377323722.50916,18.802888682145536,1.0,ETF,Broad Market,1,0
2022-06-28 00:00:00,AMD,85.70999908447266,80.77999877929688,80.77999877929688,86.7300033569336,80.43000030517578,95618600.0,-6.244202244827046,-0.06447668032790861,3.930378524495849,134418257164.82082,53.54007020784677,1.8,Semiconductors,Semiconductor Design,1,0
2022-06-28 00:00:00,AVGO,51.26100158691406,49.845001220703125,49.845001220703125,51.415000915527344,49.81100082397461,,-1.435601307215184,-0.014460057604750637,2.0054164690913123,450868365226.37665,,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-06-28 00:00:00,INTC,38.58000183105469,37.779998779296875,37.779998779296875,39.02000045776367,37.7400016784668,37824200.0,-2.2003682767690713,-0.022249374565545346,2.196372061114977,106502535508.3728,24.940373792086856,1.2,Chips,CPU Manufacturing,1,0
2022-06-28 00:00:00,MSFT,263.9800109863281,256.4800109863281,256.4800109863281,266.9100036621094,256.32000732421875,27295500.0,-3.174903996766787,-0.032263969074901415,2.284286452359757,2298551256038.789,28.902815899045642,0.9,Technology,Software & Cloud,1,0
2022-06-28 00:00:00,MU,58.97999954223633,57.86000061035156,57.86000061035156,60.59000015258789,57.810001373291016,19393600.0,-1.5651551344865733,-0.015775330126695776,3.193342634133963,84599478699.20853,17.29002842869867,1.7,Semiconductors,Memory Chips,1,0
2022-06-28 00:00:00,NVDA,16.899999618530273,15.982000350952148,15.982000350952148,17.20199966430664,15.944999694824219,461149000.0,-5.2581608721815165,-0.054014476312120425,4.024726870370623,1326483200850.2493,54.71086491511937,1.6,Semiconductors,GPU Manufacturing,1,0
2022-06-28 00:00:00,QCOM,129.77999877929688,131.60000610351562,131.60000610351562,136.4499969482422,126.5999984741211,27081900.0,3.4753937629609766,0.03416365703169403,3.045483827538171,127211214459.76921,20.713807143205734,1.3,Semiconductors,Wireless Technology,1,0
2022-06-28 00:00:00,QQQ,293.0,283.5400085449219,283.5400085449219,295.6499938964844,283.3500061035156,61609800.0,-3.046675770285767,-0.030940516803558436,2.3783285397843885,141177063192.08353,22.45515663839889,1.1,ETF,Technology ETF,1,0
2022-06-28 00:00:00,SMCI,4.375999927520752,4.179999828338623,4.179999828338623,4.4730000495910645,4.178999900817871,3312000.0,-3.4195988442207836,-0.03479435194002318,4.024496415136255,54975887947.234764,48.4326350760539,2.0,Technology,Server Solutions,1,0
2022-06-28 00:00:00,SOXX,124.6933364868164,120.9366683959961,120.9366683959961,126.14666748046875,120.74666595458984,3039900.0,-2.4389566882912828,-0.02469191864559793,2.764335925493074,6559573335.460897,17.158215833383974,1.5,ETF,Semiconductor ETF,1,0
2022-06-28 00:00:00,SPY,390.2300109863281,380.6499938964844,380.6499938964844,393.1600036621094,380.5299987792969,86548900.0,-2.043285343481205,-0.02064449206841294,1.9108141627991577,318728936555.87573,22.32186883992125,1.0,ETF,Broad Market,1,0
2022-06-29 00:00:00,AMD,79.55000305175781,77.98999786376953,77.98999786376953,79.75,76.51000213623047,104140900.0,-3.4538263898097443,-0.035148809072489795,3.960938525828356,129775683926.1399,40.41868598847266,1.8,Semiconductors,Semiconductor Design,1,0
2022-06-29 00:00:00,AVGO,49.54800033569336,49.04100036621094,49.04100036621094,49.59299850463867,48.66699981689453,14444000.0,-1.6130019757292002,-0.016261524560023412,2.013464609129858,443595849587.3372,39.68846714709916,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-06-29 00:00:00,INTC,37.540000915527344,37.290000915527344,37.290000915527344,37.599998474121094,37.02000045776367,25437200.0,-1.2969769179506874,-0.013054611020253525,2.195689136884593,105121222205.79697,16.09301809623524,1.2,Semiconductors,CPU Manufacturing,1,0
2022-06-29 00:00:00,MSFT,257.5899963378906,260.260009765625,260.260009765625,261.9700012207031,255.75999450683594,20069800.0,1.4737985875625803,0.014630437174913595,2.3171751579233186,2332427271984.6904,35.28954275507914,0.9,Technology,Software & Cloud,1,0
2022-06-29 00:00:00,MU,57.22999954223633,56.02000045776367,56.02000045776367,57.52000045776367,55.31999969482422,,-3.180090102278188,-0.03231753209335895,3.194037301225105,81909139050.51604,11.099257868440324,1.7,Semiconductors,Memory Chips,1,0
2022-06-29 00:00:00,NVDA,15.814000129699707,15.541999816894531,15.541999816894531,15.819999694824219,15.170000076293945,482352000.0,-2.753100515552198,-0.02791708590576628,4.049968660263689,1289963785008.9277,64.53320641310292,1.6,Semiconductors,GPU Manufacturing,1,0
2022-06-29 00:00:00,QCOM,130.0800018310547,130.22999572753906,130.22999572753906,131.57000732421875,126.9000015258789,9973300.0,-1.041041270848364,-0.010464980097943393,2.9803043873911426,125886893216.0956,17.64206359641635,1.3,Semiconductors,Wireless Technology,1,0
2022-06-29 00:00:00,QQQ,283.3999938964844,283.79998779296875,283.79998779296875,285.3399963378906,280.8399963378906,,0.09169049876982527,0.0009164848870953001,2.3807591186348227,141306509145.47296,26.216913041457552,1.1,ETF,Technology ETF,1,0
2022-06-29 00:00:00,SMCI,4.159999847412109,4.111999988555908,4.111999988555908,4.198999881744385,4.001999855041504,4068000.0,-1.6267904922317222,-0.016401680099581362,4.001784139066791,54081545429.08919,51.54623080702514,2.0,Technology,Server Solutions,1,0
2022-06-29 00:00:00,SOXX,119.27999877929688,118.08333587646484,118.08333587646484,119.41999816894531,116.61666870117188,3393600.0,-2.3593609426946327,-0.023876395448849768,2.7853504197471146,6404809324.176621,16.241822065373324,1.5,ETF,Semiconductor ETF,1,0
2022-06-29 00:00:00,SPY,381.2300109863281,380.3399963378906,380.3399963378906,382.2699890136719,378.4200134277344,65676000.0,-0.0814390026440015,-0.0008147218221505732,1.9119170647777732,318469366888.80676,18.74770929164246,1.0,ETF,Broad Market,1,0
06-30-2022,AMD,77.7300033569336,76.47000122070312,76.47000122070312,78.91000366210938,75.4800033569336,105368600.0,-1.948963565458084,-0.019682062932027213,3.9610193371155424,127246403129.59537,38.20362443051056,1.8,Semiconductors,Semiconductor Design,1,0
2022-06-30 00:00:00,AVGO,48.803001403808594,48.58100128173828,48.58100128173828,49.374000549316406,48.07099914550781,18890000.0,-0.9379887870101355,-0.009424156056211573,2.012416202411261,439434970258.5657,33.794067896913496,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-06-30 00:00:00,INTC,37.209999084472656,37.40999984741211,37.40999984741211,38.0,36.72999954223633,35141000.0,0.3217992194652908,0.0032128255389749396,2.211139353331917,105459501478.3476,11.607906812070912,1.2,Semiconductors,CPU Manufacturing,1,0
2022-06-30 00:00:00,MSFT,257.04998779296875,256.8299865722656,256.8299865722656,259.5299987792969,252.89999389648438,31730900.0,-1.31792171853381,-0.01326683373125905,2.3284565672254858,,34.75733065707841,0.9,TECH,Software & Cloud,1,0
2022-06-30 00:00:00,MU,54.9900016784668,55.279998779296875,55.279998779296875,56.40999984741211,54.220001220703125,29572400.0,-1.3209597865403877,-0.013297620626165059,3.1865614609465394,80827152262.15727,17.00112491601633,1.7,Semiconductors,Memory Chips,1,0
2022-06-30 00:00:00,NVDA,15.361000061035156,15.159000396728516,15.159000396728516,15.567000389099121,14.862000465393066,686070000.0,-2.464286608404709,-0.024951583856683644,4.059929729072365,1258175380201.6821,87.2563858219182,1.6,Technology,GPU Manufacturing,1,0
2022-06-30 00:00:00,QCOM,127.61000061035156,127.73999786376953,127.73999786376953,130.08999633789062,125.33000183105469,9277900.0,-1.9120002652683654,-0.019305153762397116,2.9708995987671334,123479935483.86574,19.6102082948616,1.3,Semiconductors,Wireless Technology,1,0
2022-06-30 00:00:00,QQQ,280.75,280.2799987792969,280.2799987792969,283.94000244140625,275.7799987792969,79313600.0,-1.2403062597168613,-0.01248062256611186,2.3873001555016837,139553875667.15427,28.018367120102244,1.1,ETF,Technology ETF,1,0
2022-06-30 00:00:00,SMCI,4.043000221252441,4.034999847412109,4.034999847412109,4.132999897003174,3.9809999465942383,4464000.0,-1.8725715310821456,-0.01890326146393831,3.88271234753628,53068829805.814804,47.76734632860127,2.0,Technology,Server Solutions,1,0
2022-06-30 00:00:00,SOXX,116.42666625976562,116.53666687011719,116.53666687011719,118.86000061035156,114.69999694824219,3285600.0,-1.3098114097705782,-0.01318465087045147,2.782356905602666,6320918400.874506,19.114984910336013,1.5,Index,Semiconductor ETF,1,0
2022-06-30 00:00:00,SPY,376.239990234375,377.25,377.25,380.6600036621094,372.55999755859375,112508300.0,-0.8124300277758567,-0.00815748224765673,1.9119582027619282,315882026122.93445,18.145267832221524,1.0,ETF,Broad Market,1,0
2022-07-01 00:00:00,AMD,75.19000244140625,73.66999816894531,73.66999816894531,75.44999694824219,72.69000244140625,87734200.0,-3.6615705597762616,-0.037302887179396726,3.431158543706809,122587186294.22789,59.560376258832974,1.8,Semiconductors,Semiconductor Design,1,0
2022-07-01 00:00:00,AVGO,47.941001892089844,47.784000396728516,47.784000396728516,48.426998138427734,46.94300079345703,21315000.0,-1.6405608447377928,-0.016541670615869742,1.994393443116873,432225772198.41846,36.101281433886214,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-07-01 00:00:00,INTC,37.09000015258789,36.34000015258789,36.34000015258789,37.20000076293945,35.880001068115234,40596300.0,-2.8601970039789704,-0.029018977114333832,2.177879377469217,102443151976.65274,17.078833480574097,1.2,Semiconductors,CPU Manufacturing,1,0
2022-07-01 00:00:00,MSFT,256.3900146484375,259.5799865722656,259.5799865722656,259.7699890136719,254.61000061035156,22837700.0,1.0707472428365339,0.010650553390992391,2.3359385431488553,2326332964053.1646,26.34381885551467,0.9,Technology,Software & Cloud,1,0
2022-07-01 00:00:00,MU,53.290000915527344,53.650001525878906,53.650001525878906,53.959999084472656,51.400001525878906,43681700.0,-2.948620277517855,-0.029929659859164362,3.0709989217498204,78443866460.81508,,1.7,Semiconductors,Memory Chips,1,0
2022-07-01 00:00:00,NVDA,14.89900016784668,14.52299976348877,14.52299976348877,15.062999725341797,14.392000198364258,577610000.0,-4.195531476976555,-0.04286085780865498,3.678675587353441,1205388236089.751,50.586841343546844,1.6,Semiconductors,GPU Manufacturing,1,0
2022-07-01 00:00:00,QCOM,125.75,123.52999877929688,123.52999877929688,126.76000213623047,122.0999984741211,7672800.0,-3.2957563448235527,-0.033512899743286355,2.8069699126589245,119410337675.5722,15.88224552048786,1.3,Semiconductors,Wireless Technology,1,0
2022-07-01 00:00:00,QQQ,278.95001220703125,282.1300048828125,282.1300048828125,282.5299987792969,277.0299987792969,56675100.0,0.6600564120069041,0.006578875781254068,2.2860827036328026,140475009971.69946,27.648522060544845,1.1,ETF,Technology ETF,1,0
2022-07-01 00:00:00,SMCI,4.007999897003174,3.9130001068115234,3.9130001068115234,4.078000068664551,3.7869999408721924,7995000.0,-3.023537675691157,-0.03070189338097289,3.3440362293983847,51464273742.58758,32.409142390931166,2.0,Technology,Server Solutions,1,0
2022-07-01 00:00:00,SOXX,114.59666442871094,112.413330078125,112.413330078125,115.21666717529297,110.95999908447266,3875100.0,-3.5382312732418764,-0.03602343514010919,2.6438447681866744,6097269689.258663,23.402637236390966,1.5,ETF,Semiconductor ETF,1,0
2022-07-01 00:00:00,SPY,376.55999755859375,381.239990234375,381.239990234375,381.70001220703125,373.79998779296875,74839700.0,1.0576514869118592,0.010520974806040478,1.8672651915992473,319222957069.11096,18.36379837167348,1.0,ETF,Broad Market,1,0
2022-07-05 00:00:00,AMD,71.9800033569336,75.19999694824219,75.19999694824219,75.20999908447266,71.5999984741211,95589000.0,2.076827497386624,0.020555554534006978,3.5413338901805744,125133110687.459,76.56338017665367,1.8,Semiconductors,Semiconductor Design,1,0
2022-07-05 00:00:00,AVGO,47.20000076293945,47.630001068115234,47.630001068115234,47.69300079345703,46.39099884033203,20711000.0,-0.32228220185562817,-0.0032280264945127226,1.970031644911708,430832785462.7899,32.98524320567292,1.4,Semiconductors,Semiconductor Solutions,1,0
05.07.2022,INTC,35.93000030517578,36.689998626708984,36.689998626708984,36.7400016784668,35.540000915527344,33215000.0,0.9631218289804178,0.009585133770695997,2.1556991969102985,103429804335.63547,26.807591006389934,1.2,Technology,CPU Manufacturing,1,0
2022-07-05 00:00:00,MSFT,256.1600036621094,262.8500061035156,262.8500061035156,262.9800109863281,254.74000549316406,22941000.0,1.2597348410524178,0.012518661955066623,2.334681927393271,2355638590920.23,39.73227970067971,0.9,Technology,Software & Cloud,1,0
2022-07-05 00:00:00,MU,52.18000030517578,56.72999954223633,56.72999954223633,56.88999938964844,52.09000015258789,33745900.0,5.740909466464306,0.055821665751245905,3.1979402475539334,82947257816.32463,18.681930196467935,1.7,Semiconductors,Memory Chips,1,0
2022-07-05 00:00:00,NVDA,14.175000190734863,14.96399974822998,14.96399974822998,14.970999717712402,14.055000305175781,651397000.0,3.036562638043261,0.02991371632047214,3.7346638042436955,1241990604910.2212,75.5334299586456,1.6,Semiconductors,GPU Manufacturing,1,0
2022-07-05 00:00:00,QCOM,121.0999984741211,125.83000183105469,125.83000183105469,126.16999816894531,120.36000061035156,8113100.0,1.8618983845916537,0.01844777248880301,2.7967811643230007,121633636823.78912,,1.3,Semiconductors,Wireless Technology,1,0
2022-07-05 00:00:00,QQQ,278.30999755859375,286.9599914550781,286.9599914550781,287.0799865722656,276.75,61829300.0,1.711971959264602,0.016974828518341013,2.2822890123289077,142879902752.18912,29.673425204333256,1.1,ETF,Technology ETF,1,0
2022-07-05 00:00:00,SMCI,3.8340001106262207,3.8989999294281006,3.8989999294281006,3.8989999294281006,3.7009999752044678,4018000.0,-0.3577862765465345,-0.0035842786243962897,3.35580934901032,51280141633.812256,27.595042475045062,2.0,Technology,Server Solutions,1,0
2022-07-05 00:00:00,SOXX,109.56666564941406,113.30000305175781,113.30000305175781,113.30000305175781,108.9000015258789,3391200.0,0.7887614155871026,0.007856669540285665,2.6456581917347273,6145362599.971823,22.312763818420542,1.5,ETF,Semiconductor ETF,1,0
2022-07-05 00:00:00,SPY,375.8800048828125,381.9599914550781,381.9599914550781,381.9800109863281,372.8999938964844,81438000.0,0.188857737683934,0.0018867962567546738,1.8498211831353528,319825834323.99945,24.08895404262475,1.0,ETF,Broad Market,1,0
2022-07-06 00:00:00,AMD,75.16999816894531,75.3499984741211,75.3499984741211,76.27999877929688,73.55000305175781,85458900.0,0.19947012229555305,0.0019927144480472907,3.5585105607141965,125382713856.3795,63.59090347084193,1.8,Semiconductors,Semiconductor Design,1,0
2022-07-06 00:00:00,AVGO,48.053001403808594,48.26100158691406,48.26100158691406,48.70500183105469,47.54999923706055,1339259242.0065377,1.324796356599789,0.013160976720163404,2.0259271283516633,436540442507.63837,32.3201475017865,1.4,Semiconductors,Semiconductor Solutions,1,0
2022-07-06 00:00:00,INTC,36.81999969482422,36.9900016784668,36.9900016784668,37.41999816894531,36.459999084472656,26258300.0,0.8176698364317225,0.008143450282975463,2.181526034362595,104275518647.56831,13.3321873987666,1.2,Semiconductors,CPU Manufacturing,1,0
2022-07-06 00:00:00,MSFT,263.75,266.2099914550781,266.2099914550781,267.989990234375,262.3999938964844,23824400.0,1.2782900032497047,0.012701888411071236,2.353083568092152,2385750483540.6553,30.038616954009296,0.9,Technology,Software & Cloud,1,0
2022-07-06 00:00:00,MU,56.849998474121094,57.369998931884766,57.369998931884766,58.119998931884766,56.459999084472656,,1.1281498233962628,0.011218336726457731,3.210462388244739,83883027158.89154,16.067402772637546,1.7,Semiconductors,Memory Chips,1,0
2022-07-06 00:00:00,NVDA,15.010000228881836,15.130000114440918,15.130000114440918,15.319000244140625,14.788999557495117,529066000.0,1.109331522346313,0.011032235703254317,3.7533721652673897,1255768398195.0698,101.24486207943016,1.6,Semiconductors,GPU Manufacturing,1,0
2022-07-06 00:00:00,QCOM,126.05999755859375,127.05999755859375,127.05999755859375,128.22999572753906,125.05999755859375,6038400.0,0.977505928348088,0.009727592468103653,2.8172010731181976,122822612834.60704,,1.3,Semiconductors,Wireless Technology,1,0
